obs_id,year,crop_id,recorded_crop,plot,treat,N_conc,C_conc,grain_dm_kg_ha,straw_dm_kg_ha,amended_bool,amendment_C_kg_ha,failure_bool,forage_bool,,"Yield,","Straw+tops,",Yield_interp,Straw_interp,HI
1393,1982,spring_small_grains,KORN,4,4,,,2615,1863,F,,,0,1982,2615,1863,,,1.40365002683843
1394,1982,spring_small_grains,KORN,18,4,,,2960,2125,F,,,0,1982,2960,2125,,,1.39294117647059
1395,1982,spring_small_grains,KORN,45,4,,,1935,1408,F,,,0,1982,1935,1408,,,1.37428977272727
1396,1982,spring_small_grains,KORN,59,4,,,2835,2208,F,,,0,1982,2835,2208,,,1.28396739130435
1397,1982,spring_small_grains,KORN,5,5,,,3378,3178,F,,,0,1982,3377.5,3178,,,1.06277533039648
1398,1982,spring_small_grains,KORN,20,5,,,3470,3428,F,,,0,1982,3470,3428,,,1.012252042007
1399,1982,spring_small_grains,KORN,40,5,,,3498,3325,F,,,0,1982,3497.5,3325,,,1.05187969924812
1400,1982,spring_small_grains,KORN,60,5,,,3480,3518,F,,,0,1982,3480,3518,,,0.98919840818647
1401,1982,spring_small_grains,KORN,6,6,,,1363,1115,F,,,0,1982,1362.5,1115,,,1.2219730941704
1402,1982,spring_small_grains,KORN,21,6,,,1648,1013,F,,,0,1982,1647.5,1013,,,1.62635735439289
1403,1982,spring_small_grains,KORN,43,6,,,1115,873,F,,,0,1982,1115,873,,,1.27720504009164
1404,1982,spring_small_grains,KORN,56,6,,,1280,1093,F,,,0,1982,1280,1093,,,1.17108874656908
1405,1982,spring_small_grains,KORN,7,7,,,3828,3193,F,,,0,1982,3827.5,3193,,,1.1987159411212
1406,1982,spring_small_grains,KORN,16,7,,,3735,2775,F,,,0,1982,3735,2775,,,1.34594594594595
1407,1982,spring_small_grains,KORN,39,7,,,3623,2855,F,,,0,1982,3622.5,2855,,,1.26882661996497
1408,1982,spring_small_grains,KORN,54,7,,,3705,3090,F,,,0,1982,3705,3090,,,1.19902912621359
1409,1982,spring_small_grains,KORN,8,8,,,4015,3275,F,,,0,1982,4015,3275,,,1.22595419847328
1410,1982,spring_small_grains,KORN,29,8,,,4375,3265,F,,,0,1982,4375,3265,,,1.33996937212864
1411,1982,spring_small_grains,KORN,35,8,,,4233,3673,F,,,0,1982,4232.5,3673,,,1.15232779744078
1412,1982,spring_small_grains,KORN,50,8,,,3700,2670,F,,,0,1982,3700,2670,,,1.38576779026217
1413,1982,spring_small_grains,KORN,9,9,,,2335,2030,F,,,0,1982,2335,2030,,,1.15024630541872
1414,1982,spring_small_grains,KORN,28,9,,,2173,1878,F,,,0,1982,2172.5,1878,,,1.15681576144835
1415,1982,spring_small_grains,KORN,37,9,,,1950,1750,F,,,0,1982,1950,1750,,,1.11428571428571
1416,1982,spring_small_grains,KORN,47,9,,,1313,1168,F,,,0,1982,1312.5,1168,,,1.12371575342466
1417,1982,spring_small_grains,KORN,10,10,,,3520,2905,F,,,0,1982,3520,2905,,,1.21170395869191
1418,1982,spring_small_grains,KORN,25,10,,,3780,2833,F,,,0,1982,3780,2833,,,1.33427462054359
1419,1982,spring_small_grains,KORN,33,10,,,3870,3085,F,,,0,1982,3870,3085,,,1.25445705024311
1420,1982,spring_small_grains,KORN,49,10,,,3503,2835,F,,,0,1982,3502.5,2835,,,1.23544973544974
1421,1982,spring_small_grains,KORN,11,11,,,3525,2973,F,,,0,1982,3525,2973,,,1.18567103935419
1422,1982,spring_small_grains,KORN,27,11,,,3443,2870,F,,,0,1982,3442.5,2870,,,1.19947735191638
1423,1982,spring_small_grains,KORN,38,11,,,3533,2695,F,,,0,1982,3532.5,2695,,,1.31076066790353
1424,1982,spring_small_grains,KORN,48,11,,,3255,2403,F,,,0,1982,3255,2403,,,1.35455680399501
1425,1982,spring_small_grains,KORN,12,12,,,1263,1023,F,,,0,1982,1262.5,1023,,,1.23411534701857
1426,1982,spring_small_grains,KORN,26,12,,,1295,975,F,,,0,1982,1295,975,,,1.32820512820513
1427,1982,spring_small_grains,KORN,32,12,,,1143,863,F,,,0,1982,1142.5,863,,,1.32387022016222
1428,1982,spring_small_grains,KORN,51,12,,,1030,838,F,,,0,1982,1030,838,,,1.2291169451074
1429,1982,spring_small_grains,KORN,13,13,,,4390,4020,F,,,0,1982,4390,4020,,,1.09203980099503
1430,1982,spring_small_grains,KORN,24,13,,,4340,4025,F,,,0,1982,4340,4025,,,1.07826086956522
1431,1982,spring_small_grains,KORN,31,13,,,4175,3865,F,,,0,1982,4175,3865,,,1.08020698576973
1432,1982,spring_small_grains,KORN,52,13,,,3985,3735,F,,,0,1982,3985,3735,,,1.0669344042838
1433,1982,spring_small_grains,KORN,14,14,,,3708,3008,F,,,0,1982,3707.5,3008,,,1.23254654255319
1434,1982,spring_small_grains,KORN,30,14,,,4093,3620,F,,,0,1982,4092.5,3620,,,1.13052486187845
1435,1982,spring_small_grains,KORN,36,14,,,3733,3050,F,,,0,1982,3732.5,3050,,,1.22377049180328
1436,1982,spring_small_grains,KORN,46,14,,,3323,2488,F,,,0,1982,3322.5,2488,,,1.33540996784566
1437,1982,spring_small_grains,KORN,15,15,,,4990,3653,F,,,0,1982,4990,3653,,,1.36600054749521
1438,1982,spring_small_grains,KORN,23,15,,,5298,5045,F,,,0,1982,5297.5,5045,,,1.05004955401388
1439,1982,spring_small_grains,KORN,34,15,,,5570,4230,F,,,0,1982,5570,4230,,,1.31678486997636
1440,1982,spring_small_grains,KORN,53,15,,,5365,3683,F,,,0,1982,5365,3683,,,1.45669291338583
1441,1983,spring_small_grains,HAVRE,1,1,0.13,1.15,0,0,F,,,0,1983,,,,,
1442,1983,spring_small_grains,HAVRE,22,1,0.18,1.19,0,0,F,,,0,1983,,,,,
1443,1983,spring_small_grains,HAVRE,44,1,0.13,1.1,0,0,F,,,0,1983,,,,,
1444,1983,spring_small_grains,HAVRE,55,1,0.13,1.11,0,0,F,,,0,1983,,,,,
1445,1983,spring_small_grains,HAVRE,2,2,0.14,1.3,1700,1640,F,,,0,1983,1700,1640,,,1.03658536585366
1446,1983,spring_small_grains,HAVRE,19,2,0.15,1.27,2025,1935,F,,,0,1983,2025,1935,,,1.04651162790698
1447,1983,spring_small_grains,HAVRE,42,2,0.16,1.21,1565,1595,F,,,0,1983,1565,1595,,,0.981191222570533
1448,1983,spring_small_grains,HAVRE,58,2,0.15,1.28,2143,2113,F,,,0,1983,2142.5,2113,,,1.01396119261713
1449,1983,spring_small_grains,HAVRE,3,3,0.16,1.4,5158,4295,F,,,0,1983,5157.5,4295,,,1.20081490104773
1450,1983,spring_small_grains,HAVRE,17,3,0.17,1.44,4915,4550,F,,,0,1983,4915,4550,,,1.08021978021978
1451,1983,spring_small_grains,HAVRE,41,3,0.15,1.35,5045,4483,F,,,0,1983,5045,4483,,,1.12536248048182
1452,1983,spring_small_grains,HAVRE,57,3,0.15,1.43,5385,4658,F,,,0,1983,5385,4658,,,1.1560755689137
1453,1983,spring_small_grains,HAVRE,4,4,0.15,1.4,4580,3950,F,,,0,1983,4580,3950,,,1.15949367088608
1454,1983,spring_small_grains,HAVRE,18,4,0.15,1.47,5500,4915,F,,,0,1983,5500,4915,,,1.11902339776195
1455,1983,spring_small_grains,HAVRE,45,4,0.15,1.42,5045,4350,F,,,0,1983,5045,4350,,,1.15977011494253
1456,1983,spring_small_grains,HAVRE,59,4,0.15,1.43,5318,4790,F,,,0,1983,5317.5,4790,,,1.11012526096033
1457,1983,spring_small_grains,HAVRE,5,5,0.15,1.42,4948,4160,T,,,0,1983,4947.5,4160,,,1.18930288461538
1458,1983,spring_small_grains,HAVRE,20,5,0.16,1.55,4580,3868,T,,,0,1983,4580,3868,,,1.18407445708376
1459,1983,spring_small_grains,HAVRE,40,5,0.15,1.39,4430,4330,T,,,0,1983,4430,4330,,,1.02309468822171
1460,1983,spring_small_grains,HAVRE,60,5,0.16,1.47,4670,4105,T,,,0,1983,4670,4105,,,1.13763702801462
1461,1983,spring_small_grains,HAVRE,6,6,0.17,1.62,1888,1755,T,,,0,1983,1887.5,1755,,,1.07549857549858
1462,1983,spring_small_grains,HAVRE,21,6,0.17,1.62,2248,2143,T,,,0,1983,2247.5,2143,,,1.04876341577228
1463,1983,spring_small_grains,HAVRE,43,6,0.16,1.53,1938,2028,T,,,0,1983,1937.5,2028,,,0.955374753451676
1464,1983,spring_small_grains,HAVRE,56,6,0.16,1.62,2650,2315,T,,,0,1983,2650,2315,,,1.14470842332613
1465,1983,spring_small_grains,HAVRE,7,7,0.22,1.78,5563,4793,T,,,0,1983,5562.5,4793,,,1.16054663050282
1466,1983,spring_small_grains,HAVRE,16,7,0.19,1.78,5788,5080,T,,,0,1983,5787.5,5080,,,1.13927165354331
1467,1983,spring_small_grains,HAVRE,39,7,0.18,1.8,5345,4970,T,,,0,1983,5345,4970,,,1.07545271629779
1468,1983,spring_small_grains,HAVRE,54,7,0.18,1.8,5423,4763,T,,,0,1983,5422.5,4763,,,1.1384631534747
1469,1983,spring_small_grains,HAVRE,8,8,0.19,1.72,3728,3353,T,,,0,1983,3727.5,3353,,,1.11169102296451
1470,1983,spring_small_grains,HAVRE,29,8,0.19,1.71,4200,3510,T,,,0,1983,4200,3510,,,1.1965811965812
1471,1983,spring_small_grains,HAVRE,35,8,0.17,1.62,4603,3985,T,,,0,1983,4602.5,3985,,,1.15495608531995
1472,1983,spring_small_grains,HAVRE,50,8,0.18,1.7,3425,3268,T,,,0,1983,3425,3268,,,1.04804161566707
1473,1983,spring_small_grains,HAVRE,9,9,0.18,2.35,2403,2203,T,,,0,1983,2402.5,2203,,,1.09055832955061
1474,1983,spring_small_grains,HAVRE,28,9,0.16,2.42,2285,2103,T,,,0,1983,2285,2103,,,1.08654303376129
1475,1983,spring_small_grains,HAVRE,37,9,0.18,2.43,2163,2008,T,,,0,1983,2162.5,2008,,,1.0769422310757
1476,1983,spring_small_grains,HAVRE,47,9,0.17,2.46,1500,1803,T,,,0,1983,1500,1803,,,0.831946755407654
1477,1983,spring_small_grains,HAVRE,10,10,0.2,1.84,3743,3358,T,,,0,1983,3742.5,3358,,,1.11450268016677
1478,1983,spring_small_grains,HAVRE,25,10,0.21,1.87,3583,3145,T,,,0,1983,3582.5,3145,,,1.13910969793323
1479,1983,spring_small_grains,HAVRE,33,10,0.21,1.89,3923,3513,T,,,0,1983,3922.5,3513,,,1.11656703672075
1480,1983,spring_small_grains,HAVRE,49,10,0.2,1.84,2800,2750,T,,,0,1983,2800,2750,,,1.01818181818182
1481,1983,spring_small_grains,HAVRE,11,11,0.21,2.06,3160,3110,T,,,0,1983,3160,3110,,,1.01607717041801
1482,1983,spring_small_grains,HAVRE,27,11,0.2,1.85,3880,3290,T,,,0,1983,3880,3290,,,1.17933130699088
1483,1983,spring_small_grains,HAVRE,38,11,0.2,1.96,3218,3215,T,,,0,1983,3217.5,3215,,,1.00077760497667
1484,1983,spring_small_grains,HAVRE,48,11,0.2,1.96,3325,2883,T,,,0,1983,3325,2883,,,1.15331252167881
1485,1983,spring_small_grains,HAVRE,12,12,0.18,1.7,1380,1638,T,,,0,1983,1380,1638,,,0.842490842490843
1486,1983,spring_small_grains,HAVRE,26,12,0.16,1.7,1418,1415,T,,,0,1983,1417.5,1415,,,1.0017667844523
1487,1983,spring_small_grains,HAVRE,32,12,0.15,1.69,1380,1443,T,,,0,1983,1380,1443,,,0.956340956340956
1488,1983,spring_small_grains,HAVRE,51,12,0.16,1.7,1158,1190,T,,,0,1983,1157.5,1190,,,0.972689075630252
1489,1983,spring_small_grains,HAVRE,13,13,0.2,2.88,5545,4868,T,,,0,1983,5545,4868,,,1.13907148726376
1490,1983,spring_small_grains,HAVRE,24,13,0.19,2.72,5275,4620,T,,,0,1983,5275,4620,,,1.14177489177489
1491,1983,spring_small_grains,HAVRE,31,13,0.19,2.7,4545,4535,T,,,0,1983,4545,4535,,,1.00220507166483
1492,1983,spring_small_grains,HAVRE,52,13,0.19,2.87,4965,4495,T,,,0,1983,4965,4495,,,1.10456062291435
1493,1983,spring_small_grains,HAVRE,14,14,0.18,2,5195,4590,T,,,0,1983,5195,4590,,,1.1318082788671
1494,1983,spring_small_grains,HAVRE,30,14,0.17,1.89,5625,4818,T,,,0,1983,5625,4818,,,1.16749688667497
1495,1983,spring_small_grains,HAVRE,36,14,0.17,1.82,5058,4858,T,,,0,1983,5057.5,4858,,,1.04106628242075
1496,1983,spring_small_grains,HAVRE,46,14,0.17,1.88,4875,4183,T,,,0,1983,4875,4183,,,1.16543150848673
1497,1983,spring_small_grains,HAVRE,15,15,0.27,2.48,5988,4908,T,,,0,1983,5987.5,4908,,,1.21994702526487
1498,1983,spring_small_grains,HAVRE,23,15,0.24,2.28,6270,4955,T,,,0,1983,6270,4955,,,1.26538849646821
1499,1983,spring_small_grains,HAVRE,34,15,0.28,2.59,6750,5455,T,,,0,1983,6750,5455,,,1.23739688359303
1500,1983,spring_small_grains,HAVRE,53,15,0.26,2.47,6258,5000,T,,,0,1983,6257.5,5000,,,1.2515
1501,1984,spring_small_grains,HAVRE,1,1,,,0,0,F,,,0,1984,,,,,
1502,1984,spring_small_grains,HAVRE,22,1,,,0,0,F,,,0,1984,,,,,
1503,1984,spring_small_grains,HAVRE,44,1,,,0,0,F,,,0,1984,,,,,
1504,1984,spring_small_grains,HAVRE,55,1,,,0,0,F,,,0,1984,,,,,
1505,1984,spring_small_grains,HAVRE,2,2,,,1688,1525,F,,,0,1984,1687.5,1525,,,1.10655737704918
1506,1984,spring_small_grains,HAVRE,19,2,,,2278,2208,F,,,0,1984,2277.5,2208,,,1.03147644927536
1507,1984,spring_small_grains,HAVRE,42,2,,,1473,1403,F,,,0,1984,1472.5,1403,,,1.04953670705631
1508,1984,spring_small_grains,HAVRE,58,2,,,1933,1845,F,,,0,1984,1932.5,1845,,,1.04742547425474
1509,1984,spring_small_grains,HAVRE,3,3,,,4403,3903,F,,,0,1984,4402.5,3903,,,1.12797847809377
1510,1984,spring_small_grains,HAVRE,17,3,,,4348,3930,F,,,0,1984,4347.5,3930,,,1.10623409669211
1511,1984,spring_small_grains,HAVRE,41,3,,,4345,3860,F,,,0,1984,4345,3860,,,1.12564766839378
1512,1984,spring_small_grains,HAVRE,57,3,,,4530,4055,F,,,0,1984,4530,4055,,,1.11713933415536
1513,1984,spring_small_grains,HAVRE,4,4,,,3885,3290,F,,,0,1984,3885,3290,,,1.18085106382979
1514,1984,spring_small_grains,HAVRE,18,4,,,4158,3523,F,,,0,1984,4157.5,3523,,,1.18010218563724
1515,1984,spring_small_grains,HAVRE,45,4,,,3338,3133,F,,,0,1984,3337.5,3133,,,1.06527290137249
1516,1984,spring_small_grains,HAVRE,59,4,,,4043,3388,F,,,0,1984,4042.5,3388,,,1.19318181818182
1517,1984,spring_small_grains,HAVRE,5,5,,,4690,3885,F,,,0,1984,4690,3885,,,1.20720720720721
1518,1984,spring_small_grains,HAVRE,20,5,,,4945,4113,F,,,0,1984,4945,4113,,,1.2022854364211
1519,1984,spring_small_grains,HAVRE,40,5,,,4443,3813,F,,,0,1984,4442.5,3813,,,1.16509310254393
1520,1984,spring_small_grains,HAVRE,60,5,,,4105,3560,F,,,0,1984,4105,3560,,,1.15308988764045
1521,1984,spring_small_grains,HAVRE,6,6,,,1780,1665,F,,,0,1984,1780,1665,,,1.06906906906907
1522,1984,spring_small_grains,HAVRE,21,6,,,1850,1883,F,,,0,1984,1850,1883,,,0.982474774296336
1523,1984,spring_small_grains,HAVRE,43,6,,,1258,1408,F,,,0,1984,1257.5,1408,,,0.893110795454545
1524,1984,spring_small_grains,HAVRE,56,6,,,1415,1495,F,,,0,1984,1415,1495,,,0.946488294314381
1525,1984,spring_small_grains,HAVRE,7,7,,,4638,4143,F,,,0,1984,4637.5,4143,,,1.11935795317403
1526,1984,spring_small_grains,HAVRE,16,7,,,4753,4358,F,,,0,1984,4752.5,4358,,,1.0905231757687
1527,1984,spring_small_grains,HAVRE,39,7,,,4020,3930,F,,,0,1984,4020,3930,,,1.02290076335878
1528,1984,spring_small_grains,HAVRE,54,7,,,4338,3965,F,,,0,1984,4337.5,3965,,,1.09394703656999
1529,1984,spring_small_grains,HAVRE,8,8,,,5238,4423,F,,,0,1984,5237.5,4423,,,1.18415102871354
1530,1984,spring_small_grains,HAVRE,29,8,,,4805,4058,F,,,0,1984,4805,4058,,,1.18408082799409
1531,1984,spring_small_grains,HAVRE,35,8,,,5008,4368,F,,,0,1984,5007.5,4368,,,1.14640567765568
1532,1984,spring_small_grains,HAVRE,50,8,,,4433,3843,F,,,0,1984,4432.5,3843,,,1.15339578454333
1533,1984,spring_small_grains,HAVRE,9,9,,,2190,2175,F,,,0,1984,2190,2175,,,1.00689655172414
1534,1984,spring_small_grains,HAVRE,28,9,,,2020,1998,F,,,0,1984,2020,1998,,,1.01101101101101
1535,1984,spring_small_grains,HAVRE,37,9,,,1560,1658,F,,,0,1984,1560,1658,,,0.940892641737033
1536,1984,spring_small_grains,HAVRE,47,9,,,1593,1778,F,,,0,1984,1592.5,1778,,,0.895669291338583
1537,1984,spring_small_grains,HAVRE,10,10,,,3353,2965,F,,,0,1984,3352.5,2965,,,1.13069139966273
1538,1984,spring_small_grains,HAVRE,25,10,,,3233,2853,F,,,0,1984,3232.5,2853,,,1.13301787592008
1539,1984,spring_small_grains,HAVRE,33,10,,,3233,2900,F,,,0,1984,3232.5,2900,,,1.11465517241379
1540,1984,spring_small_grains,HAVRE,49,10,,,2920,2595,F,,,0,1984,2920,2595,,,1.1252408477842
1541,1984,spring_small_grains,HAVRE,11,11,,,3325,2830,F,,,0,1984,3325,2830,,,1.17491166077739
1542,1984,spring_small_grains,HAVRE,27,11,,,3273,2778,F,,,0,1984,3272.5,2778,,,1.17800575953924
1543,1984,spring_small_grains,HAVRE,38,11,,,3208,2708,F,,,0,1984,3207.5,2708,,,1.18445347119646
1544,1984,spring_small_grains,HAVRE,48,11,,,2733,2280,F,,,0,1984,2732.5,2280,,,1.1984649122807
1545,1984,spring_small_grains,HAVRE,12,12,,,1630,1468,F,,,0,1984,1630,1468,,,1.11035422343324
1546,1984,spring_small_grains,HAVRE,26,12,,,1325,1253,F,,,0,1984,1325,1253,,,1.05746209098164
1547,1984,spring_small_grains,HAVRE,32,12,,,1228,1205,F,,,0,1984,1227.5,1205,,,1.01867219917012
1548,1984,spring_small_grains,HAVRE,51,12,,,1245,1285,F,,,0,1984,1245,1285,,,0.968871595330739
1549,1984,spring_small_grains,HAVRE,13,13,,,5523,4893,F,,,0,1984,5522.5,4893,,,1.1286531780094
1550,1984,spring_small_grains,HAVRE,24,13,,,5383,4665,F,,,0,1984,5382.5,4665,,,1.15380493033226
1551,1984,spring_small_grains,HAVRE,31,13,,,5075,4330,F,,,0,1984,5075,4330,,,1.17205542725173
1552,1984,spring_small_grains,HAVRE,52,13,,,4853,4338,F,,,0,1984,4852.5,4338,,,1.1186030428769
1553,1984,spring_small_grains,HAVRE,14,14,,,4395,3815,F,,,0,1984,4395,3815,,,1.15203145478375
1554,1984,spring_small_grains,HAVRE,30,14,,,4263,4123,F,,,0,1984,4262.5,4123,,,1.03383458646617
1555,1984,spring_small_grains,HAVRE,36,14,,,4335,3963,F,,,0,1984,4335,3963,,,1.09386828160484
1556,1984,spring_small_grains,HAVRE,46,14,,,3868,3413,F,,,0,1984,3867.5,3413,,,1.13316730149429
1557,1984,spring_small_grains,HAVRE,15,15,,,6113,5670,F,,,0,1984,6112.5,5670,,,1.07804232804233
1558,1984,spring_small_grains,HAVRE,23,15,,,6620,5798,F,,,0,1984,6620,5798,,,1.1417730251811
1559,1984,spring_small_grains,HAVRE,34,15,,,6623,5980,F,,,0,1984,6622.5,5980,,,1.10744147157191
1560,1984,spring_small_grains,HAVRE,53,15,,,6028,5758,F,,,0,1984,6027.5,5758,,,1.04680444598819
1561,1985,spring_small_grains,KORN,1,1,0.14,1.08,0,0,F,,,0,1985,,,,,
1562,1985,spring_small_grains,KORN,22,1,0.14,1.15,0,0,F,,,0,1985,,,,,
1563,1985,spring_small_grains,KORN,44,1,0.13,1.05,0,0,F,,,0,1985,,,,,
1564,1985,spring_small_grains,KORN,55,1,0.18,1.77,0,0,F,,,0,1985,,,,,
1565,1985,spring_small_grains,KORN,2,2,0.14,1.19,1965,1333,F,,,0,1985,1965,1333,,,1.47411852963241
1566,1985,spring_small_grains,KORN,19,2,0.15,1.28,2255,1370,F,,,0,1985,2255,1370,,,1.64598540145985
1567,1985,spring_small_grains,KORN,42,2,0.13,1.12,1355,1010,F,,,0,1985,1355,1010,,,1.34158415841584
1568,1985,spring_small_grains,KORN,58,2,0.15,1.25,2075,1373,F,,,0,1985,2075,1373,,,1.51128914785142
1569,1985,spring_small_grains,KORN,3,3,0.15,1.36,4228,2590,F,,,0,1985,4227.5,2590,,,1.63223938223938
1570,1985,spring_small_grains,KORN,17,3,0.16,1.36,3998,2715,F,,,0,1985,3997.5,2715,,,1.47237569060773
1571,1985,spring_small_grains,KORN,41,3,0.15,1.32,3758,2785,F,,,0,1985,3757.5,2785,,,1.3491921005386
1572,1985,spring_small_grains,KORN,57,3,0.15,1.29,3708,2725,F,,,0,1985,3707.5,2725,,,1.3605504587156
1573,1985,spring_small_grains,KORN,4,4,0.16,1.44,3175,1973,F,,,0,1985,3175,1973,,,1.60922453117081
1574,1985,spring_small_grains,KORN,18,4,0.17,1.45,3160,2128,F,,,0,1985,3160,2128,,,1.48496240601504
1575,1985,spring_small_grains,KORN,45,4,0.16,1.43,1800,1630,F,,,0,1985,1800,1630,,,1.10429447852761
1576,1985,spring_small_grains,KORN,59,4,0.17,1.45,2843,2138,F,,,0,1985,2842.5,2138,,,1.32951356407858
1577,1985,spring_small_grains,KORN,5,5,0.16,1.48,3348,1965,T,,,0,1985,3347.5,1965,,,1.70356234096692
1578,1985,spring_small_grains,KORN,20,5,0.16,1.47,3395,1985,T,,,0,1985,3395,1985,,,1.7103274559194
1579,1985,spring_small_grains,KORN,40,5,0.16,1.39,3250,2030,T,,,0,1985,3250,2030,,,1.60098522167488
1580,1985,spring_small_grains,KORN,60,5,0.14,1.12,3098,2475,T,,,0,1985,3097.5,2475,,,1.25151515151515
1581,1985,spring_small_grains,KORN,6,6,0.16,1.5,1973,1280,T,,,0,1985,1972.5,1280,,,1.541015625
1582,1985,spring_small_grains,KORN,21,6,0.17,1.59,2208,1640,T,,,0,1985,2207.5,1640,,,1.34603658536585
1583,1985,spring_small_grains,KORN,43,6,0.17,1.41,1733,1500,T,,,0,1985,1732.5,1500,,,1.155
1584,1985,spring_small_grains,KORN,56,6,0.16,1.5,1938,1588,T,,,0,1985,1937.5,1588,,,1.22008816120907
1585,1985,spring_small_grains,KORN,7,7,0.18,1.69,4840,2883,T,,,0,1985,4840,2883,,,1.67880679847381
1586,1985,spring_small_grains,KORN,16,7,0.19,1.73,4650,2913,T,,,0,1985,4650,2913,,,1.59629248197734
1587,1985,spring_small_grains,KORN,39,7,0.17,1.61,4293,2835,T,,,0,1985,4292.5,2835,,,1.51410934744268
1588,1985,spring_small_grains,KORN,54,7,0.18,1.57,4223,2928,T,,,0,1985,4222.5,2928,,,1.44211065573771
1589,1985,spring_small_grains,KORN,8,8,0.18,1.6,3430,2198,T,,,0,1985,3430,2198,,,1.56050955414013
1590,1985,spring_small_grains,KORN,29,8,0.19,1.68,3263,2278,T,,,0,1985,3262.5,2278,,,1.43217734855136
1591,1985,spring_small_grains,KORN,35,8,0.18,1.55,2675,2353,T,,,0,1985,2675,2353,,,1.13684657883553
1592,1985,spring_small_grains,KORN,50,8,0.17,1.53,2563,2023,T,,,0,1985,2562.5,2023,,,1.26668314384577
1593,1985,spring_small_grains,KORN,9,9,0.17,2,2115,1495,T,,,0,1985,2115,1495,,,1.41471571906355
1594,1985,spring_small_grains,KORN,28,9,0.18,2.26,2248,1485,T,,,0,1985,2247.5,1485,,,1.51346801346801
1595,1985,spring_small_grains,KORN,37,9,0.18,2.4,1668,1375,T,,,0,1985,1667.5,1375,,,1.21272727272727
1596,1985,spring_small_grains,KORN,47,9,0.17,2.33,1165,945,T,,,0,1985,1165,945,,,1.23280423280423
1597,1985,spring_small_grains,KORN,10,10,0.2,1.92,2903,2068,T,,,0,1985,2902.5,2068,,,1.40352998065764
1598,1985,spring_small_grains,KORN,25,10,0.21,1.91,3105,2028,T,,,0,1985,3105,2028,,,1.5310650887574
1599,1985,spring_small_grains,KORN,33,10,0.21,1.88,3100,2350,T,,,0,1985,3100,2350,,,1.31914893617021
1600,1985,spring_small_grains,KORN,49,10,0.21,1.9,2708,1733,T,,,0,1985,2707.5,1733,,,1.56231967686094
1601,1985,spring_small_grains,KORN,11,11,0.2,1.99,3230,2060,T,,,0,1985,3230,2060,,,1.56796116504854
1602,1985,spring_small_grains,KORN,27,11,0.21,2,3038,1998,T,,,0,1985,3037.5,1998,,,1.52027027027027
1603,1985,spring_small_grains,KORN,38,11,0.22,1.94,2825,1988,T,,,0,1985,2825,1988,,,1.42102615694165
1604,1985,spring_small_grains,KORN,48,11,0.19,1.85,2770,1920,T,,,0,1985,2770,1920,,,1.44270833333333
1605,1985,spring_small_grains,KORN,12,12,0.16,1.66,2005,1323,T,,,0,1985,2005,1323,,,1.51549508692366
1606,1985,spring_small_grains,KORN,26,12,0.16,1.81,1425,1123,T,,,0,1985,1425,1123,,,1.26892252894034
1607,1985,spring_small_grains,KORN,32,12,0.17,1.74,1730,1315,T,,,0,1985,1730,1315,,,1.31558935361217
1608,1985,spring_small_grains,KORN,51,12,0.16,1.54,1448,1143,T,,,0,1985,1447.5,1143,,,1.26640419947507
1609,1985,spring_small_grains,KORN,13,13,0.2,2.58,5003,2883,T,,,0,1985,5002.5,2883,,,1.73517169614984
1610,1985,spring_small_grains,KORN,24,13,0.21,2.8,4768,2953,T,,,0,1985,4767.5,2953,,,1.6144598713173
1611,1985,spring_small_grains,KORN,31,13,0.19,2.64,4705,2795,T,,,0,1985,4705,2795,,,1.68336314847943
1612,1985,spring_small_grains,KORN,52,13,0.19,2.6,4915,2773,T,,,0,1985,4915,2773,,,1.77244861161197
1613,1985,spring_small_grains,KORN,14,14,0.18,2.06,4288,2585,T,,,0,1985,4287.5,2585,,,1.65860735009671
1614,1985,spring_small_grains,KORN,30,14,0.18,1.99,4685,3013,T,,,0,1985,4685,3013,,,1.55492864254895
1615,1985,spring_small_grains,KORN,36,14,0.19,1.9,4130,2928,T,,,0,1985,4130,2928,,,1.41051912568306
1616,1985,spring_small_grains,KORN,46,14,0.18,1.9,3340,2400,T,,,0,1985,3340,2400,,,1.39166666666667
1617,1985,spring_small_grains,KORN,15,15,0.27,2.54,3800,2608,T,,,0,1985,3800,2608,,,1.45705521472393
1618,1985,spring_small_grains,KORN,23,15,0.25,2.36,4010,2655,T,,,0,1985,4010,2655,,,1.51035781544256
1619,1985,spring_small_grains,KORN,34,15,0.26,2.44,4493,2940,T,,,0,1985,4492.5,2940,,,1.5280612244898
1620,1985,spring_small_grains,KORN,53,15,0.27,2.51,4085,2805,T,,,0,1985,4085,2805,,,1.45632798573975
1621,1986,spring_small_grains,HAVRE,1,1,,,0,0,F,,,0,1986,,,,,
1622,1986,spring_small_grains,HAVRE,22,1,,,0,0,F,,,0,1986,,,,,
1623,1986,spring_small_grains,HAVRE,44,1,,,0,0,F,,,0,1986,,,,,
1624,1986,spring_small_grains,HAVRE,55,1,,,0,0,F,,,0,1986,,,,,
1625,1986,spring_small_grains,HAVRE,2,2,,,2300,1785,F,,,0,1986,2300,1785,,,1.28851540616247
1626,1986,spring_small_grains,HAVRE,19,2,,,2763,2058,F,,,0,1986,2762.5,2058,,,1.34232264334305
1627,1986,spring_small_grains,HAVRE,42,2,,,2003,1620,F,,,0,1986,2002.5,1620,,,1.23611111111111
